t [s],p [Pa]
0.35367,-0.071722
0.35375,-0.075603
0.35383,-0.079229
0.35392,-0.082428
0.354,-0.085142
0.35408,-0.087683
0.35417,-0.089288
0.35425,-0.089638
0.35433,-0.089695
0.35442,-0.08906
0.3545,-0.087437
0.35458,-0.085384
0.35467,-0.082323
0.35475,-0.078567
0.35483,-0.07499
0.35492,-0.070773
0.355,-0.065353
0.35508,-0.059808
0.35517,-0.054575
0.35525,-0.048781
0.35533,-0.042327
0.35542,-0.035582
0.3555,-0.02832
0.35558,-0.020531
0.35567,-0.012964
0.35575,-0.0056147
0.35583,0.0023435
0.35592,0.010315
0.356,0.017834
0.35608,0.025344
0.35617,0.032718
0.35625,0.040029
0.35633,0.047058
0.35642,0.053285
0.3565,0.05883
0.35658,0.064168
0.35667,0.06918
0.35675,0.073284
0.35683,0.076909
0.35692,0.080173
0.357,0.082727
0.35708,0.085074
0.35717,0.086978
0.35725,0.087612
0.35733,0.087395
0.35742,0.087133
0.3575,0.086066
0.35758,0.083655
0.35767,0.080756
0.35775,0.077371
0.35783,0.073226
0.35792,0.0685
0.358,0.063367
0.35808,0.058083
0.35817,0.052833
0.35825,0.047335
0.35833,0.040772
0.35842,0.033734
0.3585,0.026609
0.35858,0.01926
0.35867,0.012644
0.35875,0.0056933
0.35883,-0.0018624
0.35892,-0.0085201
0.359,-0.014918
0.35908,-0.021417
0.35917,-0.028243
0.35925,-0.035294
0.35933,-0.041631
0.35942,-0.047839
0.3595,-0.053791
0.35958,-0.059293
0.35967,-0.064666
0.35975,-0.069279
0.35983,-0.073264
0.35992,-0.076763
0.36,-0.079872
0.36008,-0.082698
0.36017,-0.084294
0.36025,-0.084646
0.36033,-0.084856
0.36042,-0.084802
0.3605,-0.083794
0.36058,-0.082083
0.36067,-0.080042
0.36075,-0.077628
0.36083,-0.074358
0.36092,-0.070185
0.361,-0.065516
0.36108,-0.060159
0.36117,-0.054552
0.36125,-0.048767
0.36133,-0.042253
0.36142,-0.035544
0.3615,-0.028683
0.36158,-0.021917
0.36167,-0.015548
0.36175,-0.0086517
0.36183,-0.0010978
0.36192,0.0067336
0.362,0.014501
0.36208,0.022186
0.36217,0.029814
0.36225,0.036903
0.36233,0.043531
0.36242,0.049694
0.3625,0.055555
0.36258,0.061116
0.36267,0.065914
0.36275,0.069831
0.36283,0.073064
0.36292,0.076136
0.363,0.079089
0.36308,0.081809
0.36317,0.083804
0.36325,0.084758
0.36333,0.085264
0.36342,0.085583
0.3635,0.084857
0.36358,0.082549
0.36367,0.079828
0.36375,0.076845
0.36383,0.073156
0.36392,0.068414
0.364,0.062505
0.36408,0.056838
0.36417,0.05115
0.36425,0.045035
0.36433,0.038643
0.36442,0.031544
0.3645,0.024514
0.36458,0.017444
0.36467,0.010616
0.36475,0.0039885
0.36483,-0.003914
0.36492,-0.011821
0.365,-0.018583
0.36508,-0.02539
0.36517,-0.032762
0.36525,-0.040038
0.36533,-0.046476
0.36542,-0.052204
0.3655,-0.058097
0.36558,-0.064478
0.36567,-0.070209
0.36575,-0.07478
0.36583,-0.078483
0.36592,-0.081222
0.366,-0.083716
0.36608,-0.086288
0.36617,-0.088278
0.36625,-0.088806
0.36633,-0.088589
0.36642,-0.089209
0.3665,-0.089219
0.36658,-0.087841
0.36667,-0.086167
0.36675,-0.084132
0.36683,-0.081577
0.36692,-0.077941
0.367,-0.073284
0.36708,-0.068435
0.36717,-0.063276
0.36725,-0.057776
0.36733,-0.051991
0.36742,-0.045278
0.3675,-0.037834
0.36758,-0.030464
0.36767,-0.022865
0.36775,-0.015181
0.36783,-0.0075009
0.36792,0.00059784
0.368,0.0083331
0.36808,0.0161
0.36817,0.024323
0.36825,0.031863
0.36833,0.03894
0.36842,0.04575
0.3685,0.052291
0.36858,0.058828
0.36867,0.064762
0.36875,0.070258
0.36883,0.07493
0.36892,0.078614
0.369,0.082372
0.36908,0.085199
0.36917,0.08668
0.36925,0.087727
0.36933,0.088153
0.36942,0.088083
0.3695,0.087161
0.36958,0.085089
0.36967,0.082592
0.36975,0.080068
0.36983,0.07718
0.36992,0.073298
0.37,0.068512
0.37008,0.062821
0.37017,0.056637
0.37025,0.050743
0.37033,0.044378
0.37042,0.037421
0.3705,0.030776
0.37058,0.02399
0.37067,0.016752
0.37075,0.0096467
0.37083,0.0024876
0.37092,-0.0047867
0.371,-0.011542
0.37108,-0.018081
0.37117,-0.025096
0.37125,-0.032229
0.37133,-0.038742
0.37142,-0.044585
0.3715,-0.049948
0.37158,-0.055314
0.37167,-0.060989
0.37175,-0.066075
0.37183,-0.070355
0.37192,-0.074141
0.372,-0.077079
0.37208,-0.079276
0.37217,-0.080932
0.37225,-0.081921
0.37233,-0.082159
0.37242,-0.082392
0.3725,-0.082914
0.37258,-0.082529
0.37267,-0.081069
0.37275,-0.078952
0.37283,-0.076355
0.37292,-0.073598
0.373,-0.070124
0.37308,-0.065511
0.37317,-0.060434
0.37325,-0.055153
0.37333,-0.049195
0.37342,-0.042714
0.3735,-0.035857
0.37358,-0.028846
0.37367,-0.021917
0.37375,-0.014546
0.37383,-0.0066836
0.37392,0.0015579
0.374,0.0097165
0.37408,0.017313
0.37417,0.024859
0.37425,0.032348
0.37433,0.039503
0.37442,0.046293
0.3745,0.052529
0.37458,0.058432
0.37467,0.064229
0.37475,0.07004
0.37483,0.075628
0.37492,0.080272
0.375,0.084425
0.37508,0.088442
0.37517,0.091209
0.37525,0.092363
0.37533,0.092505
0.37542,0.092007
0.3755,0.09104
0.37558,0.089389
0.37567,0.086902
0.37575,0.084004
0.37583,0.080748
0.37592,0.077206
0.376,0.073553
0.37608,0.069234
0.37617,0.064227
0.37625,0.058737
0.37633,0.053006
0.37642,0.047047
0.3765,0.040224
0.37658,0.033286
0.37667,0.026613
0.37675,0.019685
0.37683,0.01262
0.37692,0.0056282
0.377,-0.00094059
0.37708,-0.0075092
0.37717,-0.013901
0.37725,-0.020147
0.37733,-0.02726
0.37742,-0.034256
0.3775,-0.040692
0.37758,-0.046976
0.37767,-0.052547
0.37775,-0.057536
0.37783,-0.06199
0.37792,-0.065741
0.378,-0.069235
0.37808,-0.072694
0.37817,-0.075644
0.37825,-0.077636
0.37833,-0.079146
0.37842,-0.080565
0.3785,-0.081344
0.37858,-0.081488
0.37867,-0.080914
0.37875,-0.07872
0.37883,-0.075988
0.37892,-0.073487
0.379,-0.069823
0.37908,-0.065402
0.37917,-0.060886
0.37925,-0.055704
0.37933,-0.049708
0.37942,-0.042946
0.3795,-0.035981
0.37958,-0.029129
0.37967,-0.022644
0.37975,-0.016248
0.37983,-0.0087779
0.37992,-0.00053363
0.38,0.007671
0.38008,0.015679
0.38017,0.023457
0.38025,0.031058
0.38033,0.038463
0.38042,0.045453
0.3805,0.051899
0.38058,0.058164
0.38067,0.064021
0.38075,0.069037
0.38083,0.073488
0.38092,0.077678
0.381,0.081685
0.38108,0.085492
0.38117,0.088923
0.38125,0.091161
0.38133,0.092074
0.38142,0.092211
0.3815,0.091702
0.38158,0.090704
0.38167,0.088771
0.38175,0.086033
0.38183,0.083219
0.38192,0.079846
0.382,0.075358
0.38208,0.070273
0.38217,0.06526
0.38225,0.059992
0.38233,0.054079
0.38242,0.047395
0.3825,0.039827
0.38258,0.032245
0.38267,0.024984
0.38275,0.017351
0.38283,0.0092895
0.38292,0.0011675
0.383,-0.006386
0.38308,-0.013647
0.38317,-0.021521
0.38325,-0.029527
0.38333,-0.03731
0.38342,-0.044765
0.3835,-0.051675
0.38358,-0.058364
0.38367,-0.064574
0.38375,-0.070039
0.38383,-0.074559
0.38392,-0.078076
0.384,-0.081561
0.38408,-0.085429
0.38417,-0.088867
0.38425,-0.09101
0.38433,-0.092166
0.38442,-0.0935
0.3845,-0.094801
0.38458,-0.094518
0.38467,-0.092597
0.38475,-0.090102
0.38483,-0.087272
0.38492,-0.084132
0.385,-0.080111
0.38508,-0.075172
0.38517,-0.070349
0.38525,-0.065823
0.38533,-0.061441
0.38542,-0.056292
0.3855,-0.049732
0.38558,-0.042617
0.38567,-0.03549
0.38575,-0.028196
0.38583,-0.0201
0.38592,-0.011488
0.386,-0.0035315
0.38608,0.003691
0.38617,0.01097
0.38625,0.01844
0.38633,0.025518
0.38642,0.032083
0.3865,0.038013
0.38658,0.043731
0.38667,0.050104
0.38675,0.056548
0.38683,0.062124
0.38692,0.066807
0.387,0.071321
0.38708,0.075813
0.38717,0.079312
0.38725,0.081214
0.38733,0.082046
0.38742,0.082932
0.3875,0.08368
0.38758,0.083093
0.38767,0.081379
0.38775,0.079478
0.38783,0.077286
0.38792,0.074672
0.388,0.071421
0.38808,0.066751
0.38817,0.061294
0.38825,0.055913
0.38833,0.050162
0.38842,0.043639
0.3885,0.036744
0.38858,0.030077
0.38867,0.023541
0.38875,0.016842
0.38883,0.0094481
0.38892,0.0012379
0.389,-0.0069418
0.38908,-0.014816
0.38917,-0.022514
0.38925,-0.030231
0.38933,-0.037861
0.38942,-0.045031
0.3895,-0.051551
0.38958,-0.057065
0.38967,-0.062462
0.38975,-0.067941
0.38983,-0.072291
0.38992,-0.076005
0.39,-0.079669
0.39008,-0.082827
0.39017,-0.085083
0.39025,-0.08648
0.39033,-0.087566
0.39042,-0.088339
0.3905,-0.088321
0.39058,-0.087319
0.39067,-0.085507
0.39075,-0.083192
0.39083,-0.080425
0.39092,-0.07707
0.391,-0.073304
0.39108,-0.069443
0.39117,-0.065137
0.39125,-0.060372
0.39133,-0.055203
0.39142,-0.049006
0.3915,-0.042333
0.39158,-0.035775
0.39167,-0.028977
0.39175,-0.021536
0.39183,-0.013282
0.39192,-0.0050446
0.392,0.0027661
0.39208,0.01045
0.39217,0.01843
0.39225,0.026546
0.39233,0.034005
0.39242,0.041608
0.3925,0.049549
0.39258,0.057086
0.39267,0.064388
0.39275,0.070821
0.39283,0.076107
0.39292,0.081042
0.393,0.08595
0.39308,0.090411
0.39317,0.093873
0.39325,0.096358
0.39333,0.098286
0.39342,0.099937
0.3935,0.101
0.39358,0.10114
0.39367,0.10055
0.39375,0.099242
0.39383,0.09695
0.39392,0.093921
0.394,0.089981
0.39408,0.084841
0.39417,0.079314
0.39425,0.07383
0.39433,0.067954
0.39442,0.06159
0.3945,0.054865
0.39458,0.047831
0.39467,0.040864
0.39475,0.033673
0.39483,0.025526
0.39492,0.017051
0.395,0.0087513
0.39508,0.00073734
0.39517,-0.0067646
0.39525,-0.014093
0.39533,-0.021159
0.39542,-0.028229
0.3955,-0.035791
0.39558,-0.042924
0.39567,-0.049281
0.39575,-0.055331
0.39583,-0.060506
0.39592,-0.064813
0.396,-0.069063
0.39608,-0.073409
0.39617,-0.077069
0.39625,-0.079254
0.39633,-0.080785
0.39642,-0.081982
0.3965,-0.082261
0.39658,-0.082305
0.39667,-0.082211
0.39675,-0.081605
0.39683,-0.080791
0.39692,-0.079195
0.397,-0.076336
0.39708,-0.072784
0.39717,-0.068936
0.39725,-0.064687
0.39733,-0.059826
0.39742,-0.054113
0.3975,-0.047701
0.39758,-0.041275
0.39767,-0.035085
0.39775,-0.028737
0.39783,-0.021923
0.39792,-0.014994
0.398,-0.0076884
0.39808,0.00035374
0.39817,0.0083807
0.39825,0.016629
0.39833,0.025081
0.39842,0.032743
0.3985,0.040111
0.39858,0.047813
0.39867,0.055121
0.39875,0.061384
0.39883,0.066789
0.39892,0.071503
0.399,0.075722
0.39908,0.07974
0.39917,0.083275
0.39925,0.086169
0.39933,0.08851
0.39942,0.090058
0.3995,0.090665
0.39958,0.090601
0.39967,0.089763
0.39975,0.087843
0.39983,0.085881
0.39992,0.083868
0.4,0.080279
0.40008,0.076035
0.40017,0.072057
0.40025,0.067598
0.40033,0.062544
0.40042,0.056551
0.4005,0.049754
0.40058,0.042707
0.40067,0.035191
0.40075,0.027384
0.40083,0.019437
0.40092,0.011516
0.401,0.0042183
0.40108,-0.002764
0.40117,-0.010132
0.40125,-0.017625
0.40133,-0.024729
0.40142,-0.031173
0.4015,-0.037338
0.40158,-0.044317
0.40167,-0.051575
0.40175,-0.057899
0.40183,-0.063454
0.40192,-0.068295
0.402,-0.072571
0.40208,-0.076322
0.40217,-0.079413
0.40225,-0.082318
0.40233,-0.084935
0.40242,-0.08724
0.4025,-0.088857
0.40258,-0.089456
0.40267,-0.08991
0.40275,-0.090055
0.40283,-0.089433
0.40292,-0.087871
0.403,-0.08476
0.40308,-0.080562
0.40317,-0.076159
0.40325,-0.071378
0.40333,-0.066317
0.40342,-0.061517
0.4035,-0.056522
0.40358,-0.051271
0.40367,-0.045571
0.40375,-0.038845
0.40383,-0.031581
0.40392,-0.023834
0.404,-0.015786
0.40408,-0.007385
0.40417,0.0018491
0.40425,0.011308
0.40433,0.02033
0.40442,0.028203
0.4045,0.035245
0.40458,0.042231
0.40467,0.048702
0.40475,0.054609
0.40483,0.060285
0.40492,0.065943
0.405,0.071199
0.40508,0.075886
0.40517,0.080377
0.40525,0.084052
0.40533,0.087175
0.40542,0.089951
0.4055,0.091377
0.40558,0.091376
0.40567,0.090287
0.40575,0.088922
0.40583,0.087548
0.40592,0.085375
0.406,0.082558
0.40608,0.078966
0.40617,0.074523
0.40625,0.069995
0.40633,0.064836
0.40642,0.058739
0.4065,0.052311
0.40658,0.045512
0.40667,0.038468
0.40675,0.030923
0.40683,0.022707
0.40692,0.014761
0.407,0.0074619
0.40708,0.0006254
0.40717,-0.006636
0.40725,-0.015069
0.40733,-0.023318
0.40742,-0.030924
0.4075,-0.038606
0.40758,-0.046116
0.40767,-0.053411
0.40775,-0.060345
0.40783,-0.066699
0.40792,-0.072525
0.408,-0.078035
0.40808,-0.083255
0.40817,-0.087291
0.40825,-0.09036
0.40833,-0.093346
0.40842,-0.096009
0.4085,-0.09805
0.40858,-0.099162
0.40867,-0.099087
0.40875,-0.098026
0.40883,-0.096669
0.40892,-0.094966
0.409,-0.092371
0.40908,-0.089306
0.40917,-0.085666
0.40925,-0.081244
0.40933,-0.076231
0.40942,-0.070525
0.4095,-0.064471
0.40958,-0.058259
0.40967,-0.051649
0.40975,-0.04429
0.40983,-0.036077
0.40992,-0.02747
0.41,-0.01893
0.41008,-0.01046
0.41017,-0.0018812
0.41025,0.0070496
0.41033,0.016127
0.41042,0.024255
0.4105,0.031854
0.41058,0.039641
0.41067,0.046914
0.41075,0.053618
0.41083,0.059727
0.41092,0.065917
0.411,0.072499
0.41108,0.078353
0.41117,0.08335
0.41125,0.087477
0.41133,0.091056
0.41142,0.094211
0.4115,0.096386
0.41158,0.097845
0.41167,0.098122
0.41175,0.097616
0.41183,0.097125
0.41192,0.095253
0.412,0.092368
0.41208,0.089598
0.41217,0.086297
0.41225,0.08237
0.41233,0.077394
0.41242,0.071354
0.4125,0.065435
0.41258,0.059619
0.41267,0.053232
0.41275,0.046271
0.41283,0.038879
0.41292,0.030782
0.413,0.022052
0.41308,0.013478
0.41317,0.0049771
0.41325,-0.0039353
0.41333,-0.012124
0.41342,-0.019405
0.4135,-0.027415
0.41358,-0.035573
0.41367,-0.04264
0.41375,-0.049011
0.41383,-0.054781
0.41392,-0.060411
0.414,-0.066557
0.41408,-0.072048
0.41417,-0.076207
0.41425,-0.079735
0.41433,-0.082501
0.41442,-0.084738
0.4145,-0.087016
0.41458,-0.088736
0.41467,-0.089309
0.41475,-0.089489
0.41483,-0.089799
0.41492,-0.088984
0.415,-0.086915
0.41508,-0.084784
0.41517,-0.08211
0.41525,-0.078465
0.41533,-0.074243
0.41542,-0.068892
0.4155,-0.062721
0.41558,-0.056764
0.41567,-0.050578
0.41575,-0.043759
0.41583,-0.036683
0.41592,-0.029749
0.416,-0.022845
0.41608,-0.015523
0.41617,-0.0079847
0.41625,-0.00036545
0.41633,0.0073255
0.41642,0.015129
0.4165,0.02365
0.41658,0.032578
0.41667,0.040916
0.41675,0.048578
0.41683,0.05549
0.41692,0.061453
0.417,0.067204
0.41708,0.072653
0.41717,0.076791
0.41725,0.080333
0.41733,0.083904
0.41742,0.086797
0.4175,0.088947
0.41758,0.090762
0.41767,0.092263
0.41775,0.093004
0.41783,0.092842
0.41792,0.091404
0.418,0.088438
0.41808,0.085307
0.41817,0.082221
0.41825,0.07818
0.41833,0.07352
0.41842,0.068331
0.4185,0.062619
0.41858,0.056891
0.41867,0.050633
0.41875,0.043484
0.41883,0.036304
0.41892,0.029477
0.419,0.02226
0.41908,0.014465
0.41917,0.0066656
0.41925,-0.0012732
0.41933,-0.0092303
0.41942,-0.016418
0.4195,-0.023718
0.41958,-0.031287
0.41967,-0.038078
0.41975,-0.045305
0.41983,-0.052651
0.41992,-0.058912
0.42,-0.065147
0.42008,-0.071051
0.42017,-0.075668
0.42025,-0.079689
0.42033,-0.083677
0.42042,-0.086813
0.4205,-0.089267
0.42058,-0.091733
0.42067,-0.093283
0.42075,-0.094125
0.42083,-0.094513
0.42092,-0.093503
0.421,-0.091586
0.42108,-0.089132
0.42117,-0.085543
0.42125,-0.080857
0.42133,-0.075956
0.42142,-0.070954
0.4215,-0.065143
0.42158,-0.059289
0.42167,-0.053371
0.42175,-0.046635
0.42183,-0.039726
0.42192,-0.032314
0.422,-0.024021
0.42208,-0.015288
0.42217,-0.0065565
0.42225,0.0020801
0.42233,0.010853
0.42242,0.019348
0.4225,0.027802
0.42258,0.036296
0.42267,0.044404
0.42275,0.052697
0.42283,0.06092
0.42292,0.068217
0.423,0.074742
0.42308,0.08076
0.42317,0.085991
0.42325,0.090583
0.42333,0.0949
0.42342,0.098169
0.4235,0.10051
0.42358,0.10276
0.42367,0.10452
0.42375,0.10562
0.42383,0.10599
0.42392,0.10548
0.424,0.104
0.42408,0.10146
0.42417,0.098188
0.42425,0.094163
0.42433,0.089739
0.42442,0.085116
0.4245,0.07973
0.42458,0.073393
0.42467,0.066587
0.42475,0.059453
0.42483,0.052197
0.42492,0.045292
0.425,0.037809
0.42508,0.029944
0.42517,0.022577
0.42525,0.014876
0.42533,0.0067271
0.42542,-0.001565
0.4255,-0.009797
0.42558,-0.018082
0.42567,-0.026778
0.42575,-0.035262
0.42583,-0.043346
0.42592,-0.050721
0.426,-0.057265
0.42608,-0.063636
0.42617,-0.069402
0.42625,-0.074641
0.42633,-0.079675
0.42642,-0.083874
0.4265,-0.087326
0.42658,-0.090484
0.42667,-0.093161
0.42675,-0.094507
0.42683,-0.09457
0.42692,-0.094409
0.427,-0.093712
0.42708,-0.091801
0.42717,-0.088945
0.42725,-0.085621
0.42733,-0.082355
0.42742,-0.078894
0.4275,-0.074839
0.42758,-0.070307
0.42767,-0.065164
0.42775,-0.059565
0.42783,-0.053744
0.42792,-0.047449
0.428,-0.040056
0.42808,-0.032055
0.42817,-0.024698
0.42825,-0.017158
0.42833,-0.0086704
0.42842,-5.67E-05
0.4285,0.007914
0.42858,0.014866
0.42867,0.02165
0.42875,0.02876
0.42883,0.035634
0.42892,0.042162
0.429,0.04808
0.42908,0.053598
0.42917,0.059465
0.42925,0.065385
0.42933,0.07066
0.42942,0.074817
0.4295,0.078236
0.42958,0.081839
0.42967,0.084961
0.42975,0.086686
0.42983,0.087116
0.42992,0.086973
0.43,0.086793
0.43008,0.085685
0.43017,0.083437
0.43025,0.080266
0.43033,0.076316
0.43042,0.072397
0.4305,0.068043
0.43058,0.062676
0.43067,0.056498
0.43075,0.050014
0.43083,0.043467
0.43092,0.036041
0.431,0.027979
0.43108,0.02012
0.43117,0.012569
0.43125,0.0054264
0.43133,-0.0023706
0.43142,-0.011447
0.4315,-0.020249
0.43158,-0.028184
0.43167,-0.036011
0.43175,-0.043952
0.43183,-0.051789
0.43192,-0.059169
0.432,-0.065693
0.43208,-0.071031
0.43217,-0.075973
0.43225,-0.081071
0.43233,-0.085046
0.43242,-0.088121
0.4325,-0.091516
0.43258,-0.094987
0.43267,-0.098186
0.43275,-0.10037
0.43283,-0.10117
0.43292,-0.10135
0.433,-0.10126
0.43308,-0.10032
0.43317,-0.097868
0.43325,-0.094547
0.43333,-0.091016
0.43342,-0.087164
0.4335,-0.082852
0.43358,-0.077233
0.43367,-0.070148
0.43375,-0.06312
0.43383,-0.056335
0.43392,-0.048708
0.434,-0.040492
0.43408,-0.032403
0.43417,-0.024671
0.43425,-0.017215
0.43433,-0.0095214
0.43442,-0.0012301
0.4345,0.0072184
0.43458,0.015123
0.43467,0.023016
0.43475,0.03164
0.43483,0.040342
0.43492,0.048515
0.435,0.055862
0.43508,0.062457
0.43517,0.069057
0.43525,0.075267
0.43533,0.080021
0.43542,0.083506
0.4355,0.086733
0.43558,0.090026
0.43567,0.092855
0.43575,0.095047
0.43583,0.096701
0.43592,0.097949
0.436,0.099186
0.43608,0.099497
0.43617,0.097647
0.43625,0.094748
0.43633,0.091484
0.43642,0.087515
0.4365,0.083151
0.43658,0.077857
0.43667,0.071829
0.43675,0.065839
0.43683,0.05993
0.43692,0.053754
0.437,0.046336
0.43708,0.038365
0.43717,0.03062
0.43725,0.022643
0.43733,0.014335
0.43742,0.0051264
0.4375,-0.0039653
0.43758,-0.011176
0.43767,-0.017757
0.43775,-0.025236
0.43783,-0.032265
0.43792,-0.038188
0.438,-0.044448
0.43808,-0.050912
0.43817,-0.057418
0.43825,-0.064339
0.43833,-0.070652
0.43842,-0.075489
0.4385,-0.079074
0.43858,-0.082511
0.43867,-0.085355
0.43875,-0.086845
0.43883,-0.087655
0.43892,-0.087788
0.439,-0.087948
0.43908,-0.088074
0.43917,-0.08701
0.43925,-0.085441
0.43933,-0.083654
0.43942,-0.081011
0.4395,-0.077527
0.43958,-0.073339
0.43967,-0.068185
0.43975,-0.062261
0.43983,-0.056437
0.43992,-0.050148
0.44,-0.042526
0.44008,-0.034913
0.44017,-0.028133
0.44025,-0.020975
0.44033,-0.013206
0.44042,-0.0052482
0.4405,0.003129
0.44058,0.011433
0.44067,0.019598
0.44075,0.028519
0.44083,0.037328
0.44092,0.044897
0.441,0.051976
0.44108,0.058307
0.44117,0.06382
0.44125,0.069794
0.44133,0.075582
0.44142,0.080316
0.4415,0.084314
0.44158,0.088012
0.44167,0.091487
0.44175,0.09374
0.44183,0.0947
0.44192,0.095243
0.442,0.09524
0.44208,0.094434
0.44217,0.092894
0.44225,0.090458
0.44233,0.087547
0.44242,0.084349
0.4425,0.080286
0.44258,0.075737
0.44267,0.070631
0.44275,0.064784
0.44283,0.058655
0.44292,0.051971
0.443,0.04486
0.44308,0.037312
0.44317,0.029878
0.44325,0.022701
0.44333,0.014484
0.44342,0.00608
0.4435,-0.0020038
0.44358,-0.010229
0.44367,-0.017663
0.44375,-0.024923
0.44383,-0.032636
0.44392,-0.039987
0.444,-0.047133
0.44408,-0.053853
0.44417,-0.059822
0.44425,-0.065739
0.44433,-0.070917
0.44442,-0.074743
0.4445,-0.078316
0.44458,-0.08166
0.44467,-0.08453
0.44475,-0.087068
0.44483,-0.089198
0.44492,-0.090953
0.445,-0.091676
0.44508,-0.091879
0.44517,-0.091352
0.44525,-0.088955
0.44533,-0.085852
0.44542,-0.082313
0.4455,-0.078286
0.44558,-0.073952
0.44567,-0.068759
0.44575,-0.063645
0.44583,-0.058496
0.44592,-0.052458
0.446,-0.046034
0.44608,-0.03935
0.44617,-0.032308
0.44625,-0.024533
0.44633,-0.016142
0.44642,-0.0078465
0.4465,0.00060313
0.44658,0.0092502
0.44667,0.017454
0.44675,0.025399
0.44683,0.033407
0.44692,0.040566
0.447,0.0469
0.44708,0.053054
0.44717,0.059175
0.44725,0.065608
0.44733,0.071103
0.44742,0.075658
0.4475,0.080565
0.44758,0.084849
0.44767,0.088056
0.44775,0.090308
0.44783,0.091745
0.44792,0.09261
0.448,0.092412
0.44808,0.091598
0.44817,0.090266
0.44825,0.088185
0.44833,0.085824
0.44842,0.082942
0.4485,0.079393
