Time [s],P [Pa]
0.36983,-0.057263
0.36992,-0.029088
0.37,0.035648
0.37008,0.04483
0.37017,-0.014076
0.37025,-0.058768
0.37033,-0.026432
0.37042,0.037713
0.3705,0.042704
0.37058,-0.018653
0.37067,-0.060709
0.37075,-0.023703
0.37083,0.039938
0.37092,0.039834
0.371,-0.022714
0.37108,-0.060448
0.37117,-0.020382
0.37125,0.041285
0.37133,0.037773
0.37142,-0.025242
0.3715,-0.060325
0.37158,-0.017466
0.37167,0.043317
0.37175,0.035686
0.37183,-0.028814
0.37192,-0.059616
0.372,-0.01233
0.37208,0.04746
0.37217,0.035811
0.37225,-0.030825
0.37233,-0.058479
0.37242,-0.0064073
0.3725,0.051808
0.37258,0.034522
0.37267,-0.033594
0.37275,-0.057557
0.37283,-0.0020166
0.37292,0.055124
0.373,0.033942
0.37308,-0.034709
0.37317,-0.054135
0.37325,0.004242
0.37333,0.058434
0.37342,0.032939
0.3735,-0.035971
0.37358,-0.051965
0.37367,0.0079667
0.37375,0.059518
0.37383,0.030886
0.37392,-0.037626
0.374,-0.049307
0.37408,0.013861
0.37417,0.062433
0.37425,0.027847
0.37433,-0.041595
0.37442,-0.047722
0.3745,0.01958
0.37458,0.064337
0.37467,0.023347
0.37475,-0.045575
0.37483,-0.045182
0.37492,0.025587
0.375,0.066192
0.37508,0.018481
0.37517,-0.050357
0.37525,-0.043
0.37533,0.030513
0.37542,0.066351
0.3755,0.01508
0.37558,-0.051124
0.37567,-0.038766
0.37575,0.035208
0.37583,0.065507
0.37592,0.0098736
0.376,-0.054192
0.37608,-0.037686
0.37617,0.036427
0.37625,0.063234
0.37633,0.003799
0.37642,-0.058983
0.3765,-0.034909
0.37658,0.041652
0.37667,0.060755
0.37675,-0.0033044
0.37683,-0.060561
0.37692,-0.030465
0.377,0.044937
0.37708,0.05836
0.37717,-0.009785
0.37725,-0.064373
0.37733,-0.027131
0.37742,0.049515
0.3775,0.055904
0.37758,-0.016491
0.37767,-0.065824
0.37775,-0.021966
0.37783,0.053405
0.37792,0.052664
0.378,-0.02399
0.37808,-0.069035
0.37817,-0.018092
0.37825,0.056865
0.37833,0.04924
0.37842,-0.030896
0.3785,-0.070918
0.37858,-0.012747
0.37867,0.061003
0.37875,0.045116
0.37883,-0.037998
0.37892,-0.071367
0.379,-0.0068666
0.37908,0.06325
0.37917,0.039952
0.37925,-0.042813
0.37933,-0.069821
0.37942,-0.002394
0.3795,0.063913
0.37958,0.035069
0.37967,-0.047798
0.37975,-0.068506
0.37983,0.0030099
0.37992,0.065156
0.38,0.030727
0.38008,-0.050941
0.38017,-0.065927
0.38025,0.0077352
0.38033,0.065959
0.38042,0.02718
0.3805,-0.053064
0.38058,-0.062339
0.38067,0.013103
0.38075,0.066767
0.38083,0.023725
0.38092,-0.054805
0.381,-0.059188
0.38108,0.016207
0.38117,0.064484
0.38125,0.018821
0.38133,-0.056033
0.38142,-0.055672
0.3815,0.018497
0.38158,0.061147
0.38167,0.014822
0.38175,-0.054114
0.38183,-0.05026
0.38192,0.020557
0.382,0.058337
0.38208,0.012308
0.38217,-0.050986
0.38225,-0.043903
0.38233,0.022718
0.38242,0.055727
0.3825,0.011359
0.38258,-0.047734
0.38267,-0.039741
0.38275,0.024199
0.38283,0.054076
0.38292,0.0096
0.383,-0.046992
0.38308,-0.037375
0.38317,0.025277
0.38325,0.052386
0.38333,0.0075851
0.38342,-0.046146
0.3835,-0.035226
0.38358,0.024701
0.38367,0.049451
0.38375,0.0060977
0.38383,-0.044939
0.38392,-0.033242
0.384,0.026012
0.38408,0.05059
0.38417,0.0077224
0.38425,-0.042359
0.38433,-0.029919
0.38442,0.027642
0.3845,0.049901
0.38458,0.0077103
0.38467,-0.040824
0.38475,-0.028418
0.38483,0.029468
0.38492,0.051961
0.385,0.0074983
0.38508,-0.042062
0.38517,-0.026221
0.38525,0.03436
0.38533,0.054729
0.38542,0.0066205
0.3855,-0.042745
0.38558,-0.023218
0.38567,0.038309
0.38575,0.055777
0.38583,0.0065029
0.38592,-0.040805
0.386,-0.019484
0.38608,0.041478
0.38617,0.056349
0.38625,0.0054646
0.38633,-0.039606
0.38642,-0.015463
0.3865,0.043958
0.38658,0.054829
0.38667,0.0033052
0.38675,-0.038666
0.38683,-0.012971
0.38692,0.044718
0.387,0.053434
0.38708,0.00041302
0.38717,-0.041425
0.38725,-0.013228
0.38733,0.046007
0.38742,0.053122
0.3875,-0.0026822
0.38758,-0.045144
0.38767,-0.014371
0.38775,0.046518
0.38783,0.051242
0.38792,-0.0074628
0.388,-0.049024
0.38808,-0.015138
0.38817,0.046553
0.38825,0.049144
0.38833,-0.011024
0.38842,-0.050822
0.3885,-0.014114
0.38858,0.047168
0.38867,0.046171
0.38875,-0.0153
0.38883,-0.051584
0.38892,-0.012341
0.389,0.046331
0.38908,0.04213
0.38917,-0.019749
0.38925,-0.054446
0.38933,-0.011734
0.38942,0.048918
0.3895,0.040729
0.38958,-0.026317
0.38967,-0.058341
0.38975,-0.0086305
0.38983,0.052396
0.38992,0.038351
0.39,-0.031844
0.39008,-0.060538
0.39017,-0.0058929
0.39025,0.054852
0.39033,0.035288
0.39042,-0.038295
0.3905,-0.063164
0.39058,-0.0028761
0.39067,0.056961
0.39075,0.031593
0.39083,-0.043238
0.39092,-0.062569
0.391,0.00109
0.39108,0.056729
0.39117,0.026774
0.39125,-0.045375
0.39133,-0.059496
0.39142,0.003552
0.3915,0.05456
0.39158,0.022641
0.39167,-0.047415
0.39175,-0.058302
0.39183,0.0053377
0.39192,0.052861
0.392,0.017395
0.39208,-0.050991
0.39217,-0.056898
0.39225,0.0081539
0.39233,0.052483
0.39242,0.014206
0.3925,-0.052657
0.39258,-0.054517
0.39267,0.011248
0.39275,0.052229
0.39283,0.011363
0.39292,-0.054187
0.393,-0.052413
0.39308,0.014268
0.39317,0.051917
0.39325,0.0088493
0.39333,-0.054478
0.39342,-0.049999
0.3935,0.016002
0.39358,0.050905
0.39367,0.0071994
0.39375,-0.053973
0.39383,-0.048276
0.39392,0.016671
0.394,0.050242
0.39408,0.0066193
0.39417,-0.052923
0.39425,-0.045053
0.39433,0.020202
0.39442,0.050663
0.3945,0.005065
0.39458,-0.051457
0.39467,-0.040794
0.39475,0.022091
0.39483,0.048662
0.39492,0.0026584
0.395,-0.05112
0.39508,-0.038129
0.39517,0.023953
0.39525,0.047896
0.39533,0.0012978
0.39542,-0.049875
0.3955,-0.034629
0.39558,0.026149
0.39567,0.047194
0.39575,-0.0008485
0.39583,-0.050795
0.39592,-0.032559
0.396,0.029447
0.39608,0.048604
0.39617,-0.0023509
0.39625,-0.052875
0.39633,-0.031251
0.39642,0.032639
0.3965,0.047821
0.39658,-0.0065833
0.39667,-0.054298
0.39675,-0.028206
0.39683,0.035305
0.39692,0.046663
0.397,-0.0093648
0.39708,-0.054808
0.39717,-0.025477
0.39725,0.037981
0.39733,0.046036
0.39742,-0.011484
0.3975,-0.054205
0.39758,-0.021714
0.39767,0.041287
0.39775,0.046085
0.39783,-0.013773
0.39792,-0.054729
0.398,-0.018017
0.39808,0.045554
0.39817,0.045794
0.39825,-0.017727
0.39833,-0.056132
0.39842,-0.014235
0.3985,0.049262
0.39858,0.044591
0.39867,-0.021304
0.39875,-0.056619
0.39883,-0.010266
0.39892,0.052741
0.399,0.041899
0.39908,-0.027601
0.39917,-0.058956
0.39925,-0.007585
0.39933,0.054914
0.39942,0.039175
0.3995,-0.032661
0.39958,-0.058433
0.39967,-0.00075265
0.39975,0.05908
0.39983,0.037057
0.39992,-0.034675
0.4,-0.055426
0.40008,0.0046668
0.40017,0.061676
0.40025,0.034488
0.40033,-0.039567
0.40042,-0.056034
0.4005,0.0094001
0.40058,0.063281
0.40067,0.028797
0.40075,-0.044816
0.40083,-0.054728
0.40092,0.012742
0.401,0.062158
0.40108,0.022713
0.40117,-0.050639
0.40125,-0.054201
0.40133,0.01764
0.40142,0.062572
0.4015,0.016548
0.40158,-0.055863
0.40167,-0.052778
0.40175,0.022268
0.40183,0.062926
0.40192,0.011215
0.402,-0.059731
0.40208,-0.049656
0.40217,0.027376
0.40225,0.062389
0.40233,0.0061965
0.40242,-0.062343
0.4025,-0.046753
0.40258,0.031391
0.40267,0.060661
0.40275,-7.72E-06
0.40283,-0.063956
0.40292,-0.04155
0.403,0.034899
0.40308,0.057353
0.40317,-0.0046705
0.40325,-0.063185
0.40333,-0.036308
0.40342,0.037535
0.4035,0.053952
0.40358,-0.0093554
0.40367,-0.064069
0.40375,-0.033871
0.40383,0.039285
0.40392,0.051618
0.404,-0.013716
0.40408,-0.06484
0.40417,-0.029873
0.40425,0.042992
0.40433,0.050752
0.40442,-0.015806
0.4045,-0.062419
0.40458,-0.02444
0.40467,0.046076
0.40475,0.050421
0.40483,-0.017074
0.40492,-0.061545
0.405,-0.020352
0.40508,0.049129
0.40517,0.049052
0.40525,-0.019093
0.40533,-0.059786
0.40542,-0.016198
0.4055,0.050621
0.40558,0.046103
0.40567,-0.022049
0.40575,-0.058465
0.40583,-0.012712
0.40592,0.051356
0.406,0.043491
0.40608,-0.024215
0.40617,-0.056773
0.40625,-0.0083026
0.40633,0.053813
0.40642,0.041762
0.4065,-0.026693
0.40658,-0.054781
0.40667,-0.0031542
0.40675,0.055559
0.40683,0.039476
0.40692,-0.027887
0.407,-0.052724
0.40708,0.00060362
0.40717,0.058593
0.40725,0.039665
0.40733,-0.029702
0.40742,-0.052068
0.4075,0.005103
0.40758,0.061063
0.40767,0.036158
0.40775,-0.034398
0.40783,-0.052524
0.40792,0.0073584
0.408,0.061293
0.40808,0.032982
0.40817,-0.037669
0.40825,-0.051573
0.40833,0.011891
0.40842,0.063673
0.4085,0.030669
0.40858,-0.040512
0.40867,-0.050433
0.40875,0.015546
0.40883,0.064642
0.40892,0.027539
0.409,-0.043696
0.40908,-0.049185
0.40917,0.019952
0.40925,0.066328
0.40933,0.025158
0.40942,-0.04505
0.4095,-0.046002
0.40958,0.024093
0.40967,0.065799
0.40975,0.020623
0.40983,-0.047601
0.40992,-0.044085
0.41,0.026135
0.41008,0.064084
0.41017,0.016362
0.41025,-0.050467
0.41033,-0.042453
0.41042,0.029634
0.4105,0.063245
0.41058,0.011215
0.41067,-0.052751
0.41075,-0.039095
0.41083,0.031999
0.41092,0.060349
0.411,0.0076338
0.41108,-0.052315
0.41117,-0.035746
0.41125,0.03383
0.41133,0.058406
0.41142,0.0044603
0.4115,-0.053012
0.41158,-0.033929
0.41167,0.03487
0.41175,0.056072
0.41183,0.00034216
0.41192,-0.054318
0.412,-0.031729
0.41208,0.03663
0.41217,0.05487
0.41225,-0.0026229
0.41233,-0.055469
0.41242,-0.029748
0.4125,0.037793
0.41258,0.051429
0.41267,-0.0079115
0.41275,-0.057221
0.41283,-0.027878
0.41292,0.039063
0.413,0.049678
0.41308,-0.011053
0.41317,-0.058411
0.41325,-0.026379
0.41333,0.039903
0.41342,0.047265
0.4135,-0.014298
0.41358,-0.058741
0.41367,-0.02393
0.41375,0.041492
0.41383,0.04567
0.41392,-0.016595
0.414,-0.057871
0.41408,-0.020284
0.41417,0.043566
0.41425,0.043853
0.41433,-0.019438
0.41442,-0.05794
0.4145,-0.017981
0.41458,0.044603
0.41467,0.042235
0.41475,-0.021232
0.41483,-0.057075
0.41492,-0.014844
0.415,0.046514
0.41508,0.04127
0.41517,-0.022456
0.41525,-0.055502
0.41533,-0.010909
0.41542,0.04976
0.4155,0.042041
0.41558,-0.022983
0.41567,-0.054692
0.41575,-0.0078767
0.41583,0.052407
0.41592,0.041529
0.416,-0.025457
0.41608,-0.055035
0.41617,-0.00498
0.41625,0.053919
0.41633,0.038872
0.41642,-0.028233
0.4165,-0.05459
0.41658,-0.0035434
0.41667,0.053363
0.41675,0.03648
0.41683,-0.030456
0.41692,-0.054727
0.417,-0.0014106
0.41708,0.054826
0.41717,0.03391
0.41725,-0.035091
0.41733,-0.055349
0.41742,0.0016135
0.4175,0.054756
0.41758,0.030063
0.41767,-0.037351
0.41775,-0.054047
0.41783,0.0043537
0.41792,0.057031
0.418,0.030597
0.41808,-0.038638
0.41817,-0.053915
0.41825,0.0079166
0.41833,0.05962
0.41842,0.02797
0.4185,-0.042629
0.41858,-0.053517
0.41867,0.010835
0.41875,0.059479
0.41883,0.024438
0.41892,-0.045036
0.419,-0.052434
0.41908,0.012783
0.41917,0.058855
0.41925,0.021746
0.41933,-0.046142
0.41942,-0.05055
0.4195,0.015023
0.41958,0.058815
0.41967,0.020222
0.41975,-0.046067
0.41983,-0.048002
0.41992,0.017761
0.42,0.059649
0.42008,0.019222
0.42017,-0.046591
0.42025,-0.045905
0.42033,0.021092
0.42042,0.060916
0.4205,0.017322
0.42058,-0.048851
0.42067,-0.044033
0.42075,0.025741
0.42083,0.061484
0.42092,0.012822
0.421,-0.051711
0.42108,-0.041268
0.42117,0.029775
0.42125,0.060989
0.42133,0.0085939
0.42142,-0.054314
0.4215,-0.040427
0.42158,0.029531
0.42167,0.056299
0.42175,0.0023735
0.42183,-0.05752
0.42192,-0.039315
0.422,0.031776
0.42208,0.054795
0.42217,-0.0028327
0.42225,-0.060635
0.42233,-0.037016
0.42242,0.035262
0.4225,0.052831
0.42258,-0.010298
0.42267,-0.065634
0.42275,-0.034517
0.42283,0.039812
0.42292,0.051303
0.423,-0.017715
0.42308,-0.069726
0.42317,-0.030319
0.42325,0.044296
0.42333,0.047782
0.42342,-0.02595
0.4235,-0.07386
0.42358,-0.027419
0.42367,0.048064
0.42375,0.045513
0.42383,-0.03192
0.42392,-0.075256
0.424,-0.022673
0.42408,0.051437
0.42417,0.042305
0.42425,-0.037005
0.42433,-0.074601
0.42442,-0.017008
0.4245,0.054326
0.42458,0.039385
0.42467,-0.040468
0.42475,-0.072809
0.42483,-0.010763
0.42492,0.057929
0.425,0.036304
0.42508,-0.044422
0.42517,-0.070161
0.42525,-0.0032629
0.42533,0.061948
0.42542,0.032889
0.4255,-0.048891
0.42558,-0.067379
0.42567,0.0038117
0.42575,0.064162
0.42583,0.02872
0.42592,-0.053055
0.426,-0.065291
0.42608,0.010965
0.42617,0.067694
0.42625,0.024353
0.42633,-0.057882
0.42642,-0.063084
0.4265,0.016691
0.42658,0.068914
0.42667,0.019663
0.42675,-0.061555
0.42683,-0.059888
0.42692,0.02303
0.427,0.070519
0.42708,0.015488
0.42717,-0.064149
0.42725,-0.055612
0.42733,0.028653
0.42742,0.069758
0.4275,0.010475
0.42758,-0.065504
0.42767,-0.050315
0.42775,0.035243
0.42783,0.070266
0.42792,0.0064785
0.428,-0.065021
0.42808,-0.043541
0.42817,0.040979
0.42825,0.070001
0.42833,0.0022455
0.42842,-0.06687
0.4285,-0.038563
0.42858,0.047747
0.42867,0.070108
0.42875,-0.0024805
0.42883,-0.067563
0.42892,-0.032367
0.429,0.054304
0.42908,0.069691
0.42917,-0.0075825
0.42925,-0.068615
0.42933,-0.02704
0.42942,0.059427
0.4295,0.068568
0.42958,-0.012444
0.42967,-0.068657
0.42975,-0.020514
0.42983,0.064088
0.42992,0.065941
0.43,-0.018064
0.43008,-0.069269
0.43017,-0.01487
0.43025,0.067223
0.43033,0.061219
0.43042,-0.023845
0.4305,-0.068658
0.43058,-0.0098357
0.43067,0.069888
0.43075,0.057979
0.43083,-0.028764
0.43092,-0.067203
0.431,-0.0027577
0.43108,0.072262
0.43117,0.052648
0.43125,-0.0325
0.43133,-0.063299
0.43142,0.0035695
0.4315,0.073661
0.43158,0.048856
0.43167,-0.035495
0.43175,-0.060635
0.43183,0.0088534
0.43192,0.073869
0.432,0.043198
0.43208,-0.039474
0.43217,-0.058
0.43225,0.013846
0.43233,0.073785
0.43242,0.037869
0.4325,-0.043288
0.43258,-0.056759
0.43267,0.016606
0.43275,0.073086
0.43283,0.032978
0.43292,-0.047597
0.433,-0.055843
0.43308,0.019646
0.43317,0.071711
0.43325,0.027837
0.43333,-0.050192
0.43342,-0.054022
0.4335,0.022063
0.43358,0.070964
0.43367,0.023257
0.43375,-0.053951
0.43383,-0.052133
0.43392,0.025672
0.434,0.069668
0.43408,0.018128
0.43417,-0.05683
0.43425,-0.05016
0.43433,0.028021
0.43442,0.066792
0.4345,0.012032
0.43458,-0.059649
0.43467,-0.048636
0.43475,0.028938
0.43483,0.063584
0.43492,0.0067177
0.435,-0.06264
0.43508,-0.04818
0.43517,0.028913
0.43525,0.059441
0.43533,0.00056162
0.43542,-0.065613
0.4355,-0.046315
0.43558,0.031821
0.43567,0.059522
0.43575,-0.0012196
0.43583,-0.065537
0.43592,-0.043145
0.436,0.035276
0.43608,0.060296
0.43617,-0.0029963
0.43625,-0.066568
0.43633,-0.040546
0.43642,0.038598
0.4365,0.059318
0.43658,-0.0062522
0.43667,-0.065956
0.43675,-0.03635
0.43683,0.040639
0.43692,0.05767
0.437,-0.0076823
0.43708,-0.064318
0.43717,-0.032933
0.43725,0.042149
0.43733,0.055597
0.43742,-0.010586
0.4375,-0.064702
0.43758,-0.030765
0.43767,0.044293
0.43775,0.054887
0.43783,-0.013199
0.43792,-0.064326
0.438,-0.027374
0.43808,0.045623
0.43817,0.053258
0.43825,-0.01555
0.43833,-0.065387
0.43842,-0.025502
0.4385,0.047731
0.43858,0.051369
0.43867,-0.019159
0.43875,-0.065033
0.43883,-0.021219
0.43892,0.050621
0.439,0.050534
0.43908,-0.02023
0.43917,-0.062885
0.43925,-0.016931
0.43933,0.053352
0.43942,0.049653
0.4395,-0.022593
0.43958,-0.062606
0.43967,-0.013015
0.43975,0.0567
0.43983,0.048535
0.43992,-0.024846
0.44,-0.060655
0.44008,-0.0084922
0.44017,0.058862
0.44025,0.046747
0.44033,-0.028377
0.44042,-0.06109
0.4405,-0.0040495
0.44058,0.062791
0.44067,0.044758
0.44075,-0.033432
0.44083,-0.06105
0.44092,0.0019943
0.441,0.066587
0.44108,0.042034
0.44117,-0.037744
0.44125,-0.060113
0.44133,0.0079223
0.44142,0.069775
0.4415,0.038256
0.44158,-0.042837
0.44167,-0.059272
0.44175,0.013138
0.44183,0.071151
0.44192,0.032682
0.442,-0.048321
0.44208,-0.057673
0.44217,0.0178
0.44225,0.070666
0.44233,0.027266
0.44242,-0.052106
0.4425,-0.056549
0.44258,0.020581
0.44267,0.069076
0.44275,0.020428
0.44283,-0.056891
0.44292,-0.054428
0.443,0.025102
0.44308,0.069599
0.44317,0.015601
0.44325,-0.06118
0.44333,-0.051724
0.44342,0.030083
0.4435,0.067648
0.44358,0.0086088
0.44367,-0.064424
0.44375,-0.049499
0.44383,0.031945
0.44392,0.065077
0.444,0.0041021
0.44408,-0.065593
0.44417,-0.046278
0.44425,0.03497
0.44433,0.063393
0.44442,-0.00034217
0.4445,-0.066146
0.44458,-0.042058
0.44467,0.037054
0.44475,0.060049
0.44483,-0.0040851
0.44492,-0.065239
0.445,-0.038514
0.44508,0.037231
0.44517,0.055727
0.44525,-0.0080666
0.44533,-0.065113
0.44542,-0.034972
0.4455,0.038942
0.44558,0.051875
0.44567,-0.012321
0.44575,-0.064489
0.44583,-0.0334
0.44592,0.03716
0.446,0.048252
0.44608,-0.015188
0.44617,-0.064219
0.44625,-0.030009
0.44633,0.039262
0.44642,0.045918
0.4465,-0.019169
0.44658,-0.064724
0.44667,-0.027783
0.44675,0.038868
0.44683,0.041744
0.44692,-0.023502
0.447,-0.065867
0.44708,-0.026254
0.44717,0.039426
0.44725,0.039386
0.44733,-0.026265
0.44742,-0.065018
0.4475,-0.022056
0.44758,0.04195
0.44767,0.038008
0.44775,-0.027279
0.44783,-0.062271
0.44792,-0.017591
0.448,0.045063
0.44808,0.038785
0.44817,-0.02773
0.44825,-0.06112
0.44833,-0.013419
0.44842,0.048924
0.4485,0.038514
0.44858,-0.029981
0.44867,-0.059978
0.44875,-0.0083572
0.44883,0.052332
0.44892,0.037164
0.449,-0.032086
0.44908,-0.058659
0.44917,-0.0049599
0.44925,0.054601
0.44933,0.036602
0.44942,-0.035351
0.4495,-0.059397
0.44958,0.00041844
0.44967,0.058845
0.44975,0.035191
0.44983,-0.035946
0.44992,-0.056093
0.45,0.0041836
0.45008,0.060923
0.45017,0.034748
0.45025,-0.037456
0.45033,-0.054817
0.45042,0.0087364
0.4505,0.064473
0.45058,0.033461
0.45067,-0.04048
0.45075,-0.052966
0.45083,0.01462
0.45092,0.067595
0.451,0.030965
0.45108,-0.044055
0.45117,-0.051242
0.45125,0.02039
0.45133,0.069985
0.45142,0.027818
0.4515,-0.047278
0.45158,-0.049617
0.45167,0.025062
0.45175,0.07102
0.45183,0.02296
0.45192,-0.051061
0.452,-0.046099
0.45208,0.031103
0.45217,0.071317
0.45225,0.018831
0.45233,-0.051766
0.45242,-0.041113
0.4525,0.03626
0.45258,0.071755
0.45267,0.015987
0.45275,-0.05256
0.45283,-0.036407
0.45292,0.042856
0.453,0.073035
0.45308,0.011881
0.45317,-0.054328
0.45325,-0.031956
0.45333,0.048107
0.45342,0.072353
0.4535,0.0061608
0.45358,-0.057079
0.45367,-0.027954
0.45375,0.051829
0.45383,0.069461
0.45392,0.0005001
0.454,-0.058414
0.45408,-0.024026
0.45417,0.055064
0.45425,0.066263
0.45433,-0.0065423
0.45442,-0.060551
0.4545,-0.019556
0.45458,0.057818
0.45467,0.062335
0.45475,-0.012382
0.45483,-0.062163
0.45492,-0.01666
0.455,0.060545
0.45508,0.05925
0.45517,-0.020464
0.45525,-0.065792
0.45533,-0.011871
0.45542,0.064564
0.4555,0.054572
0.45558,-0.028627
0.45567,-0.067291
0.45575,-0.0069126
0.45583,0.06629
0.45592,0.049322
0.456,-0.034428
0.45608,-0.067746
0.45617,-0.0036673
0.45625,0.066662
0.45633,0.043811
0.45642,-0.040434
0.4565,-0.06774
0.45658,0.00032279
0.45667,0.066167
0.45675,0.036576
0.45683,-0.046571
0.45692,-0.066431
0.457,0.0051499
0.45708,0.066273
0.45717,0.030866
0.45725,-0.050934
0.45733,-0.064102
0.45742,0.01069
0.4575,0.067748
0.45758,0.026155
0.45767,-0.05526
0.45775,-0.0612
0.45783,0.016491
0.45792,0.068436
0.458,0.022533
0.45808,-0.056992
0.45817,-0.058078
0.45825,0.021106
0.45833,0.068546
0.45842,0.017795
0.4585,-0.06025
0.45858,-0.056441
0.45867,0.023521
0.45875,0.066321
0.45883,0.012303
0.45892,-0.062386
0.459,-0.053854
0.45908,0.025083
0.45917,0.063269
0.45925,0.0073431
0.45933,-0.064203
0.45942,-0.050968
0.4595,0.027498
0.45958,0.06016
0.45967,0.0024059
0.45975,-0.06409
0.45983,-0.045904
0.45992,0.031238
0.46,0.058526
0.46008,-0.00089633
0.46017,-0.063169
0.46025,-0.041642
0.46033,0.034061
0.46042,0.057867
0.4605,-0.003401
0.46058,-0.062631
0.46067,-0.036125
0.46075,0.038519
0.46083,0.057264
0.46092,-0.004596
0.461,-0.060301
0.46108,-0.031085
0.46117,0.042696
0.46125,0.057299
0.46133,-0.0062266
0.46142,-0.058442
0.4615,-0.026744
0.46158,0.044818
0.46167,0.056112
0.46175,-0.0077535
0.46183,-0.056804
0.46192,-0.022706
0.462,0.046968
0.46208,0.055772
0.46217,-0.0077249
0.46225,-0.054796
0.46233,-0.019093
0.46242,0.049781
0.4625,0.055477
0.46258,-0.010528
0.46267,-0.056553
0.46275,-0.017092
0.46283,0.052137
0.46292,0.053039
0.463,-0.015222
0.46308,-0.057157
0.46317,-0.013851
0.46325,0.053993
0.46333,0.051234
0.46342,-0.018056
0.4635,-0.057158
0.46358,-0.011158
0.46367,0.055202
0.46375,0.04837
0.46383,-0.022383
0.46392,-0.057718
0.464,-0.0077685
0.46408,0.056699
0.46417,0.045651
0.46425,-0.02499
0.46433,-0.056481
0.46442,-0.0044182
0.4645,0.05759
0.46458,0.042742
